Category,Specialty,Difficulty,Question,Model_Answer,Candidate_Answer,Score
Medical,Pharmacist,hard,,Ensuring appropriate antibiotic use to prevent resistance and improve patient outcomes.,Ensuring appropriate antibiotic use to prevent resistance and improve patient outcomes.,1.0799999
Medical,Pharmacist,hard,,Ensuring appropriate antibiotic use to prevent resistance and improve patient outcomes.,Ensure an appropriate use of antibiotics to prevent resistance and improve patient results.,1.138402
Medical,Pharmacist,hard,,"They block tumor necrosis factor, reducing inflammation in rheumatoid arthritis and Crohn’s disease.","They block tumor necrosis gene, reduce inflaming in rheumy arthritis and Burrill bernard crohn ’ s disease.",1.1425052
Medical,Pharmacist,hard,,"They block tumor necrosis factor, reducing inflammation in rheumatoid arthritis and Crohn’s disease.","necrosis factor, and arthritis rheumatoid Crohn’s inflammation and I honestly don't know.",0.6965329
Medical,Pharmacist,hard,,"They block tumor necrosis factor, reducing inflammation in rheumatoid arthritis and Crohn’s disease.","They block the tumor necrosis factor, reducing inflammation in rheumatoid arthritis and Crohn's disease.",1.0377555
Medical,Pharmacist,hard,,"They block tumor necrosis factor, reducing inflammation in rheumatoid arthritis and Crohn’s disease.","They block tumor necrosis factor, reducing inflammation in rheumatoid arthritis and Crohn’s disease.",0.97
Medical,Pharmacist,hard,,"They block tumor necrosis factor, reducing inflammation in rheumatoid arthritis and Crohn’s disease.","They block the factor of tumor necrosis, reducing inflammation in rheumatoid arthritis and Crohn's disease.",1.1060055
Medical,Pharmacist,hard,,"They block tumor necrosis factor, reducing inflammation in rheumatoid arthritis and Crohn’s disease.","They block the tumor necrosis factor, reducing inflammation in rheumatoid arthritis and Crohn’s disease only.",1.0589607
Medical,Pharmacist,hard,,"They enhance insulin secretion, suppress glucagon release, and promote satiety.","They improve insulin secretion, remove the release of glucagon and promote satiety.",1.1603056
Medical,Pharmacist,hard,,"They enhance insulin secretion, suppress glucagon release, and promote satiety.","insulin enhance release, promote They glucagon and I honestly don't know.",1.0553641
Medical,Pharmacist,hard,,"They enhance insulin secretion, suppress glucagon release, and promote satiety.","In a shorter and nonprofessional way they enhance insulin secretion, suppress the glucagon release, and promote satiety .",1.7434262
Medical,Pharmacist,hard,,"They enhance insulin secretion, suppress glucagon release, and promote satiety.","They raise insulin secretion, suppress glucagon tone ending, and elevate satiety.",0.98373944
Medical,Pharmacist,hard,,"They enhance insulin secretion, suppress glucagon release, and promote satiety.","They improve insulin secretion, suppress the release of glucagon and promote satiety.",1.1743376
Medical,Pharmacist,hard,,"They enhance insulin secretion, suppress glucagon release, and promote satiety.","They enhance insulin secretion, suppress glucagon release, and promote satiety.",1.02
Medical,Pharmacist,hard,,"Contraindications include pregnancy, active bleeding, and severe liver disease.","Contraindications include pregnancy, active bleeding, and severe liver disease.",1.0100002
Medical,Pharmacist,hard,,"Contraindications include pregnancy, active bleeding, and severe liver disease.","Contraindications include pregnancy, active bleeding and severe liver disease in a shorter and non-professional manner .",1.6614441
Medical,Pharmacist,hard,,"Contraindications include pregnancy, active bleeding, and severe liver disease.","Contraindications include pregnancy, active bleeding and serious liver disease.",0.9664465
Medical,Pharmacist,hard,,"Contraindications include pregnancy, active bleeding, and severe liver disease.","Contraindication admit pregnancy, active haemorrhage, and grave liver disease.",0.87333894
Medical,Pharmacist,hard,,"Contraindications include pregnancy, active bleeding, and severe liver disease.","Contraindications include pregnancy, active bleeding and severe liver disease.",0.9691112
Medical,Pharmacist,hard,,"Contraindications include pregnancy, active bleeding, and severe liver disease.","include and Contraindications pregnancy, disease. and I honestly don't know.",0.81679064
Medical,Pharmacist,hard,,"Contraindications include asthma, bradycardia, and severe heart failure.","Contraindications include asthma, bradycardia, and severe heart failure.",1.0100001
Medical,Pharmacist,hard,,"Contraindications include asthma, bradycardia, and severe heart failure.","Contraindications include asthma, bradycardia and severe heart failure.",1.0092748
Medical,Pharmacist,hard,,"Contraindications include asthma, bradycardia, and severe heart failure.",and failure. heart and I honestly don't know.,0.36343026
Medical,Pharmacist,hard,,"Contraindications include asthma, bradycardia, and severe heart failure.","Contraindications include asthma, bradycardia and severe heart failure in a shorter and non-professional manner .",1.8052812
Medical,Pharmacist,hard,,"Contraindications include asthma, bradycardia, and severe heart failure.","Contraindications let in asthma, bradycardia, and wicked heart bankruptcy.",0.9551332
Medical,Pharmacist,hard,,"Contraindications include asthma, bradycardia, and severe heart failure.","The contraindications include severe heart failure, bradycardia, and asthma in a shorter and non-professional manner .",1.9623836
Medical,Pharmacist,hard,,"Contraindications include asthma, bradycardia, and severe heart failure.","Contraindications include asthma, bradycardia, and severe heart failure.",1.0100001
Medical,Pharmacist,hard,,"Contraindications include asthma, bradycardia, and severe heart failure.","Contraindications include asthma, bradycardia and severe heart failure.",1.0092748
Medical,Pharmacist,hard,,"Contraindications include asthma, bradycardia, and severe heart failure.","Contraindications let in asthma, bradycardia, and knockout heart failure.",1.0413251
Medical,Pharmacist,hard,,"Contraindications include asthma, bradycardia, and severe heart failure.","bradycardia, failure. heart and and I honestly don't know.",0.55251795
Medical,Pharmacist,hard,,"They break down fibrin clots, restoring blood flow in ischemic stroke patients.",blood in They flow break patients. stroke and I honestly don't know.,0.70646596
Medical,Pharmacist,hard,,"They break down fibrin clots, restoring blood flow in ischemic stroke patients.","Fibrin clots break down, restoring blood flow in patients with ischemic stroke.",0.8850518
Medical,Pharmacist,hard,,"They break down fibrin clots, restoring blood flow in ischemic stroke patients.","They break down fibrin clots, restoring blood flow in ischemic stroke patients.",0.99
Medical,Pharmacist,hard,,"They break down fibrin clots, restoring blood flow in ischemic stroke patients.","They break down fibrin clots, restoring blood flow in patients with ischemic stroke.",1.0999925
Medical,Pharmacist,hard,,"They break down fibrin clots, restoring blood flow in ischemic stroke patients.","They break down fibrin clots in a shorter and less professional manner, and restore blood flow in patients with ischemia stroke .",1.794874
Medical,Pharmacist,hard,,"They break down fibrin clots, restoring blood flow in ischemic stroke patients.","They break go through fibrin clots, furbish up blood rate of flow in ischemic cva patient.",1.0893648
Medical,Pharmacist,hard,,"Contraindications include pregnancy, angioedema, and severe renal impairment.","Contraindications include pregnancy, angioedema, and severe renal impairment.",1.01
Medical,Pharmacist,hard,,"Contraindications include pregnancy, angioedema, and severe renal impairment.","Contraindications include pregnancy, edema of angiodema and serious kidney disorders.",1.221673
Medical,Pharmacist,hard,,"Contraindications include pregnancy, angioedema, and severe renal impairment.","include Contraindications renal severe impairment. angioedema, and I honestly don't know.",1.0947648
Medical,Pharmacist,hard,,"Contraindications include pregnancy, angioedema, and severe renal impairment.","Contraindications include pregnancy, angioedema and severe renal impairment in a shorter and non professional manner .",2.0337644
Medical,Pharmacist,hard,,"Contraindications include pregnancy, angioedema, and severe renal impairment.","Contraindications include gestation, atrophedema, and severe nephritic deadening.",0.85536736
Medical,Pharmacist,hard,,"Contraindications include pregnancy, angioedema, and severe renal impairment.","Contraindications include pregnancy, angioedema and severe renal deterioration.",0.9977931
Medical,Pharmacist,hard,,"Side effects include osteoporosis, adrenal suppression, hyperglycemia, and weight gain.","Its side effects are osteoporosis, adrenal suppression, hyperglycemia, and weight gain only .",1.2765458
Medical,Pharmacist,hard,,"Side effects include osteoporosis, adrenal suppression, hyperglycemia, and weight gain.","Side effects let in osteoporosis, adrenal curtailment, hyperglycaemia, and weight down amplification.",1.0942004
Medical,Pharmacist,hard,,"Side effects include osteoporosis, adrenal suppression, hyperglycemia, and weight gain.","Side effects include osteoporosis, adrenal suppression, hyperglycemia, and weight gain.",1.01
Medical,Pharmacist,hard,,"Side effects include osteoporosis, adrenal suppression, hyperglycemia, and weight gain.","Side effects include osteoporosis, adrenal suppression, hyperglycemia and weight gain.",1.0095134
Medical,Pharmacist,hard,,"Side effects include osteoporosis, adrenal suppression, hyperglycemia, and weight gain.","osteoporosis, effects adrenal gain. and I honestly don't know.",0.67192405
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,Metformin increases hepatic glucose production and insulin sensitivity in a shorter and nonprofessional manner.,1.5464702
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,sensitivity. increases glucose and I honestly don't know.,0.44522157
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,Glucophage decreases hepatic glucose production and increase insulin sensibility.,0.6766379
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,Metformin decreases the production of liver glucose and increases insulin sensitivity.,1.2218702
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,Metformin decreases the production of hepatic glucose and increases insulin sensitivity.,1.2374803
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,Metformin decreases hepatic glucose production and increases insulin sensitivity.,1.0200001
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,Metformin decreases hepatic glucose production and increase insulin sensitivity.,1.0288677
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,Metformin decreases hepatic glucose production and increases insulin sensitivity in a shorter and non professional way.,1.8405478
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,Metformin decreases the production of liver glucose and increases insulin sensitivity.,1.2218702
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,glucose decreases Metformin sensitivity. increases production insulin and I honestly don't know.,1.1530299
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,Metformin decreases the production of hepatic glucose and increases insulin sensitivity.,1.2374803
Medical,Pharmacist,hard,,Metformin decreases hepatic glucose production and increases insulin sensitivity.,Metformin decreases hepatic glucose production and increases insulin sensitivity.,1.0200001
Medical,Pharmacist,hard,,"Administer epinephrine immediately, provide supportive care, and seek emergency medical attention.","Administer epinephrine immediately and only give the answer - in a shorter and non-professional manner - , and seek emergency medical attention .",1.7052672
Medical,Pharmacist,hard,,"Administer epinephrine immediately, provide supportive care, and seek emergency medical attention.","care, Administer epinephrine immediately, seek and I honestly don't know.",0.81335425
Medical,Pharmacist,hard,,"Administer epinephrine immediately, provide supportive care, and seek emergency medical attention.","Administer epinephrine at once, render supportive care, and seek emergency medical aid.",1.0994953
Medical,Pharmacist,hard,,"Administer epinephrine immediately, provide supportive care, and seek emergency medical attention.","Administer epinephrine immediately, provide support care and consult an emergency doctor.",0.967655
Medical,Pharmacist,hard,,"Administer epinephrine immediately, provide supportive care, and seek emergency medical attention.","Administer epinephrine immediately, provide supportive care, and seek emergency medical attention.",1.07
Medical,Pharmacist,hard,,"Administer epinephrine immediately, provide supportive care, and seek emergency medical attention.","Manage epinephrine immediately, provide support care and seek emergency medical care.",0.9829956
Medical,Pharmacist,hard,,"Heparin enhances antithrombin III activity, inhibiting clot formation.","Heparin improves the activity of antithrombin III, inhibiting the formation of clots.",1.4571221
Medical,Pharmacist,hard,,"Heparin enhances antithrombin III activity, inhibiting clot formation.","Lipo hepin enhances antithrombin trine activity, inhibiting coagulum formation.",0.7881659
Medical,Pharmacist,hard,,"Heparin enhances antithrombin III activity, inhibiting clot formation.",III enhances inhibiting and I honestly don't know.,0.3633569
Medical,Pharmacist,hard,,"Heparin enhances antithrombin III activity, inhibiting clot formation.","Heparin improves antithrombin activity III, inhibiting clot formation.",0.99029166
Medical,Pharmacist,hard,,"Heparin enhances antithrombin III activity, inhibiting clot formation.","Heparin improves antithrombin III activity and blocks the formation of clots in a short, non-professional manner .",2.0017462
Medical,Pharmacist,hard,,"Heparin enhances antithrombin III activity, inhibiting clot formation.","Heparin enhances antithrombin III activity, inhibiting clot formation.",1.0
Medical,Pharmacist,hard,,"Symptoms include nausea, vomiting, vision changes (yellow halos), and cardiac arrhythmias.","Symptom let in sickness, vomiting, visual sense change (yellow halos ), and cardiac arrhythmias.",1.1248668
Medical,Pharmacist,hard,,"Symptoms include nausea, vomiting, vision changes (yellow halos), and cardiac arrhythmias.","Symptoms include nausea, vomiting, vision changes (Yellow halos) and cardiac arrhythmias.",1.0295532
Medical,Pharmacist,hard,,"Symptoms include nausea, vomiting, vision changes (yellow halos), and cardiac arrhythmias.","Symptoms include nausea, vomiting, vision changes (yellow halos), and cardiac arrhythmias.",1.03
Medical,Pharmacist,hard,,"Symptoms include nausea, vomiting, vision changes (yellow halos), and cardiac arrhythmias.","Symptoms include nausea, vomiting, vision changes (yellow halos) and cardiac arrhythmias.",1.0295532
Medical,Pharmacist,hard,,"Symptoms include nausea, vomiting, vision changes (yellow halos), and cardiac arrhythmias.","Symptoms include nausea, vomiting, vision changes (yellow hals) and cardiac arrhythmias.",0.9905835
Medical,Pharmacist,hard,,"Symptoms include nausea, vomiting, vision changes (yellow halos), and cardiac arrhythmias.",vision and include changes Symptoms and I honestly don't know.,0.53515697
Medical,Pharmacist,hard,,"Risks include nephrotoxicity, hypothyroidism, and lithium toxicity.","Risks include nephrotoxicity, hypothyroidism, and lithium toxicity.",1.0100001
Medical,Pharmacist,hard,,"Risks include nephrotoxicity, hypothyroidism, and lithium toxicity.","Risks include nephrotoxicity, hypothyroidism and lithium toxicity.",1.0087385
Medical,Pharmacist,hard,,"Risks include nephrotoxicity, hypothyroidism, and lithium toxicity.","Risks include nephrotoxicity, hypothyroidism, and lithium toxicity .",1.1528573
Medical,Pharmacist,hard,,"Risks include nephrotoxicity, hypothyroidism, and lithium toxicity.","lithium hypothyroidism, and I honestly don't know.",0.6862
Medical,Pharmacist,hard,,"Risks include nephrotoxicity, hypothyroidism, and lithium toxicity.","Risk include nephrotoxicity, hypothyroidism, and atomic number 3 perniciousness.",1.0030074
Medical,Pharmacist,hard,,"Warfarin interacts with antibiotics (e.g., Ciprofloxacin), NSAIDs, and foods high in Vitamin K, affecting its anticoagulant effect.","Warfarin interact with antibiotic (tocopherol. gram. , Ciprofloxacin ), NSAIDs, and food for thought high in Vitamin K, bear on its anticoagulant effect.",1.3181937
Medical,Pharmacist,hard,,"Warfarin interacts with antibiotics (e.g., Ciprofloxacin), NSAIDs, and foods high in Vitamin K, affecting its anticoagulant effect.","Warfarin interacts with antibiotics (e.g., Ciprofloxacin), NSAIDs, and foods high in Vitamin K, affecting its anticoagulant effect.",1.0099999
Medical,Pharmacist,hard,,"Warfarin interacts with antibiotics (e.g., Ciprofloxacin), NSAIDs, and foods high in Vitamin K, affecting its anticoagulant effect.","Warfarin interacts with antibiotics (for example, ciprofloxacin), NSAIDs and foods rich in vitamin K, affecting its anticoagulant effect.",1.0631593
Medical,Pharmacist,hard,,"Warfarin interacts with antibiotics (e.g., Ciprofloxacin), NSAIDs, and foods high in Vitamin K, affecting its anticoagulant effect.","Warfarin interacts with antibiotics (for example, ciprofloxacin), NSAIDs and food with a high vitamin K food, which affects its anticoagulant effect.",1.2604964
Medical,Pharmacist,hard,,"Warfarin interacts with antibiotics (e.g., Ciprofloxacin), NSAIDs, and foods high in Vitamin K, affecting its anticoagulant effect.","Warfarin interacts with antibiotics (e.g., Ciprofloxacin), NSAIDs and food rich in Vitamin K , affecting its anticoagulant effect .",1.1524138
Medical,Pharmacist,hard,,"Warfarin interacts with antibiotics (e.g., Ciprofloxacin), NSAIDs, and foods high in Vitamin K, affecting its anticoagulant effect.","(e.g., affecting Ciprofloxacin), interacts and and I honestly don't know.",0.28728423
Medical,Doctor,hard,,"During my ER rotation, I encountered a patient in cardiac arrest. The situation was high-risk due to the patient’s history of heart disease and the time-sensitive nature of resuscitation. I immediately initiated CPR, established an airway, and called for help. I followed the ACLS guidelines while maintaining communication with the team to ensure all necessary interventions were performed. After stabilizing the patient, I worked with the intensivist to create a post-resuscitation care plan. The experience taught me the importance of staying calm, following protocols, and effective team communication in high-stress situations.","During my erbium rotation, I encountered a patient in cardiac arrest. The situation was high - risk due to the patient ’ s history of tenderness disease and the time - sensitive nature of resuscitation. I immediately initiated CPR, established an airway, and called for assist. I followed the ACLS guidelines while maintaining communication with the team to ensure all necessary interventions were performed. After stabilizing the patient, I worked with the intensivist to create a charles william post - resuscitation care plan. The experience taught maine the importance of staying calm, following protocols, and effective team communication in high - focus situations.",1.2701869
Medical,Doctor,hard,,"During my ER rotation, I encountered a patient in cardiac arrest. The situation was high-risk due to the patient’s history of heart disease and the time-sensitive nature of resuscitation. I immediately initiated CPR, established an airway, and called for help. I followed the ACLS guidelines while maintaining communication with the team to ensure all necessary interventions were performed. After stabilizing the patient, I worked with the intensivist to create a post-resuscitation care plan. The experience taught me the importance of staying calm, following protocols, and effective team communication in high-stress situations.","During my ER rotation I had encountered a patient in cardiac arrest , the situation was high-risk due to his history of heart disease and the time-sensitive nature of resuscitation . I immediately initiated CPR , established an airway and called for help , and kept in communication with the team to ensure all necessary interventions were performed . After stabilizing the patient , I worked with the intensivist to create a post-resuscitation care plan . The experience taught me the importance of",0.8857633
Medical,Doctor,hard,,"During my ER rotation, I encountered a patient in cardiac arrest. The situation was high-risk due to the patient’s history of heart disease and the time-sensitive nature of resuscitation. I immediately initiated CPR, established an airway, and called for help. I followed the ACLS guidelines while maintaining communication with the team to ensure all necessary interventions were performed. After stabilizing the patient, I worked with the intensivist to create a post-resuscitation care plan. The experience taught me the importance of staying calm, following protocols, and effective team communication in high-stress situations.","ER rotation, encountered patient in cardiac The situation the The and the nature ACLS an for resuscitation. maintaining communication the team ensure After stabilizing with patient, a post-resuscitation care plan. patient’s experience me the importance of staying team communication high-stress situations. and I honestly don't know.",0.5414158
Medical,Doctor,hard,,"During my ER rotation, I encountered a patient in cardiac arrest. The situation was high-risk due to the patient’s history of heart disease and the time-sensitive nature of resuscitation. I immediately initiated CPR, established an airway, and called for help. I followed the ACLS guidelines while maintaining communication with the team to ensure all necessary interventions were performed. After stabilizing the patient, I worked with the intensivist to create a post-resuscitation care plan. The experience taught me the importance of staying calm, following protocols, and effective team communication in high-stress situations.","During my emergency rotation, I met a patient in cardiac arrest. The situation was at high risk due to the history of patient's heart disease and nature sensitive to resuscitation time. I immediately launched the RCR, established respiratory tract and called for help. I followed the ACLS directives while maintaining communication with the team to ensure that all the necessary interventions have been carried out. After stabilizing the patient, I worked with the intensivist to create a post-reseating care plan. The experience taught me the importance of staying calm, to follow protocols and effective communication of the team in high stress situations.",1.1612015
Medical,Doctor,hard,,"During my ER rotation, I encountered a patient in cardiac arrest. The situation was high-risk due to the patient’s history of heart disease and the time-sensitive nature of resuscitation. I immediately initiated CPR, established an airway, and called for help. I followed the ACLS guidelines while maintaining communication with the team to ensure all necessary interventions were performed. After stabilizing the patient, I worked with the intensivist to create a post-resuscitation care plan. The experience taught me the importance of staying calm, following protocols, and effective team communication in high-stress situations.","During my ER rotation, I encountered a patient in cardiac arrest. The situation was high-risk due to the patient’s history of heart disease and the time-sensitive nature of resuscitation. I immediately initiated CPR, established an airway, and called for help. I followed the ACLS guidelines while maintaining communication with the team to ensure all necessary interventions were performed. After stabilizing the patient, I worked with the intensivist to create a post-resuscitation care plan. The experience taught me the importance of staying calm, following protocols, and effective team communication in high-stress situations.",1.1899999
Medical,Doctor,hard,,"During my ER rotation, I encountered a patient in cardiac arrest. The situation was high-risk due to the patient’s history of heart disease and the time-sensitive nature of resuscitation. I immediately initiated CPR, established an airway, and called for help. I followed the ACLS guidelines while maintaining communication with the team to ensure all necessary interventions were performed. After stabilizing the patient, I worked with the intensivist to create a post-resuscitation care plan. The experience taught me the importance of staying calm, following protocols, and effective team communication in high-stress situations.","During my rotation of the emergency room, I found a patient in cardiac arrest. The situation was high risk due to the history of heart disease of the patient and to nature sensitive at the time of resuscitation. I immediately started CPR, I established an airway and asked for help. I followed ACL guidelines while maintaining communication with the team to ensure that all the necessary interventions would be carried out. After stabilizing the patient, I worked with the intensivist to create a subsequent care plan. Experience taught me the importance of keeping calm, following the protocols and effective communication of the team in situations of high stress.",1.3181874
Medical,Nurse,hard,,"I stay focused, follow protocols, and work efficiently with the team.","focused, work and and I honestly don't know.",0.39885974
Medical,Nurse,hard,,"I stay focused, follow protocols, and work efficiently with the team.",I stay focused in a shorter and non professional manner and return only the answer.,0.80865455
Medical,Nurse,hard,,"I stay focused, follow protocols, and work efficiently with the team.","I stay focused, I follow the protocols and work efficiently with the team.",1.1375282
Medical,Nurse,hard,,"I stay focused, follow protocols, and work efficiently with the team.","Single ride out focused, follow communications protocol, and piece of work expeditiously with the team.",0.7934804
Medical,Nurse,hard,,"I stay focused, follow protocols, and work efficiently with the team.","I remain concentrated, I am protocols and I work effectively with the team.",0.9460961
Medical,Nurse,hard,,"I stay focused, follow protocols, and work efficiently with the team.","I stay focused, follow protocols, and work efficiently with the team.",1.0
Medical,Dentist,hard,,"I once had a complex extraction due to an impacted tooth. With careful planning and precision, I successfully removed it with minimal discomfort for the patient.","I once had a complex extraction due to an impacted tooth. With careful planning and precision, I successfully removed it with minimal discomfort for the patient.",1.0200001
Medical,Dentist,hard,,"I once had a complex extraction due to an impacted tooth. With careful planning and precision, I successfully removed it with minimal discomfort for the patient.","Single once had a complex extraction due to an impacted tooth. With thrifty provision and precision, I successfully removed information technology with minimal discomfort for the patient.",0.7631355
Medical,Dentist,hard,,"I once had a complex extraction due to an impacted tooth. With careful planning and precision, I successfully removed it with minimal discomfort for the patient.",I had once had a complex extraction due to a impacted tooth and successfully removed it with minimal discomfort for the patient with careful planning and precision .,1.1663297
Medical,Dentist,hard,,"I once had a complex extraction due to an impacted tooth. With careful planning and precision, I successfully removed it with minimal discomfort for the patient.","removed minimal impacted careful planning precision, once the an discomfort with and I honestly don't know.",0.37662885
Medical,Dentist,hard,,"I once had a complex extraction due to an impacted tooth. With careful planning and precision, I successfully removed it with minimal discomfort for the patient.","I had a complex extraction once due to an impacted tooth. With meticulous planning and precision, I successfully removed it with a minimum of discomfort for the patient.",1.1112165
Medical,Dentist,hard,,"I once had a complex extraction due to an impacted tooth. With careful planning and precision, I successfully removed it with minimal discomfort for the patient.","Once I had a complex extraction due to an affected tooth. With careful planning and precision, I deleted it successfully with a minimum discomfort for the patient.",0.89227253
Medical,Nurse,hard,,"I assess for early signs, notify the provider, and prepare for immediate intervention.","I evaluate the first signs, I notify the supplier and prepare for immediate intervention.",0.807031
Medical,Nurse,hard,,"I assess for early signs, notify the provider, and prepare for immediate intervention.","1 assess for early signs, advise the supplier, and prepare for immediate intervention.",0.74039644
Medical,Nurse,hard,,"I assess for early signs, notify the provider, and prepare for immediate intervention.","In a shorter and non professional manner, I assess for early signs , notify the provider , and prepare for immediate intervention .",1.7536949
Medical,Nurse,hard,,"I assess for early signs, notify the provider, and prepare for immediate intervention.","I assess the first signs, I inform the supplier and I prepare an immediate intervention.",0.9191544
Medical,Nurse,hard,,"I assess for early signs, notify the provider, and prepare for immediate intervention.","I assess for early signs, notify the provider, and prepare for immediate intervention.",1.02
Medical,Nurse,hard,,"I assess for early signs, notify the provider, and prepare for immediate intervention.","provider, the prepare I assess immediate intervention. and I honestly don't know.",0.6724454
Medical,Nurse,hard,,"I follow mandatory reporting laws, document observations, and notify the appropriate authorities.","I follow mandatory reporting laws, document observations, and notify the appropriate authorities.",0.99999994
Medical,Nurse,hard,,"I follow mandatory reporting laws, document observations, and notify the appropriate authorities.","I follow the mandatory reporting laws, document observations and notify the appropriate authorities in a shorter and nonprofessional manner.",1.5274034
Medical,Nurse,hard,,"I follow mandatory reporting laws, document observations, and notify the appropriate authorities.","One follow mandatory reportage law, text file watching, and notify the appropriate authorities.",0.88962746
Medical,Nurse,hard,,"I follow mandatory reporting laws, document observations, and notify the appropriate authorities.","I am the laws on compulsory reports, the observations of documents and I notify the appropriate authorities.",1.1869621
Medical,Nurse,hard,,"I follow mandatory reporting laws, document observations, and notify the appropriate authorities.","mandatory reporting laws, document notify observations, authorities. and I honestly don't know.",0.8594436
Medical,Nurse,hard,,"I follow mandatory reporting laws, document observations, and notify the appropriate authorities.","I follow the obligatory laws of reports, the observations of documents and notification to the appropriate authorities.",1.2715608
Medical,Nurse,hard,,I report it immediately and ensure corrections are made.,I point out immediately and I assure myself corrections.,0.6715302
Medical,Nurse,hard,,I report it immediately and ensure corrections are made.,report it and I and I honestly don't know.,0.5107613
Medical,Nurse,hard,,I report it immediately and ensure corrections are made.,Report it immediately and I assure myself that corrections are made.,1.1405207
Medical,Nurse,hard,,I report it immediately and ensure corrections are made.,I report it immediately and ensure corrections are made.,1.01
Medical,Nurse,hard,,I report it immediately and ensure corrections are made.,I report information technology immediately and ensure corrections constitute made.,0.89909786
Medical,Nurse,hard,,I report it immediately and ensure corrections are made.,I report it immediately and make corrections in a shorter and nonprofessional manner .,1.4124312
Medical,Nurse,hard,,I report it immediately and take steps to ensure patient safety.,It goes down quickly and in a non-professional manner .  I report it immediately and take steps to ensure patient safety .,1.5230482
Medical,Nurse,hard,,I report it immediately and take steps to ensure patient safety.,I report it immediately and take steps to ensure patient safety.,1.0800002
Medical,Nurse,hard,,I report it immediately and take steps to ensure patient safety.,Report it immediately and take measures to guarantee patient safety.,0.9430387
Medical,Nurse,hard,,I report it immediately and take steps to ensure patient safety.,safety. patient take and to I and I honestly don't know.,0.5876976
Medical,Nurse,hard,,I report it immediately and take steps to ensure patient safety.,I immediately point out and take measures to ensure patient safety.,0.8163193
Medical,Nurse,hard,,I report it immediately and take steps to ensure patient safety.,Ace report information technology immediately and subscribe to steps to ensure patient safety.,0.8497363
Medical,Nurse,hard,,"Patient safety is my top priority, so I would address the issue immediately and discreetly. I would bring it to my colleague’s attention and, if necessary, report it to a supervisor to ensure proper action is taken.","Patient safety is my top priority, so I would address the issue immediately and discreetly. I would bring it to my colleague’s attention and, if necessary, report it to a supervisor to ensure proper action is taken.",1.1400001
Medical,Nurse,hard,,"Patient safety is my top priority, so I would address the issue immediately and discreetly. I would bring it to my colleague’s attention and, if necessary, report it to a supervisor to ensure proper action is taken.","Patient safety is my top priority, so I would solve the problem immediately and discreetly. I would bring it to the attention of my colleague and, if necessary, would point it out to a supervisor to ensure that appropriate measures are taken.",1.1806575
Medical,Nurse,hard,,"Patient safety is my top priority, so I would address the issue immediately and discreetly. I would bring it to my colleague’s attention and, if necessary, report it to a supervisor to ensure proper action is taken.","The patient’s safety is my top priority, so I would immediately and discreetly address the issue and, if necessary, report it to a supervisor to ensure that the correct action is taken.",0.804568
Medical,Nurse,hard,,"Patient safety is my top priority, so I would address the issue immediately and discreetly. I would bring it to my colleague’s attention and, if necessary, report it to a supervisor to ensure proper action is taken.","Patient safety is my highest priority, so I would address the problem immediately and discreetly. I would bring it to the attention of my colleague and, if necessary, I would inform a supervisor to ensure that appropriate measures are taken.",1.1239263
Medical,Nurse,hard,,"Patient safety is my top priority, so I would address the issue immediately and discreetly. I would bring it to my colleague’s attention and, if necessary, report it to a supervisor to ensure proper action is taken.","Patient safety is my top priority, so I would address the issue directly and discreetly. I would convey it to my colleague ’ s care and, if necessary, report it to a executive program to ensure proper action is taken.",1.1625729
Medical,Nurse,hard,,"Patient safety is my top priority, so I would address the issue immediately and discreetly. I would bring it to my colleague’s attention and, if necessary, report it to a supervisor to ensure proper action is taken.","would is top so I address the ensure bring action and, if necessary, report it to supervisor safety colleague’s and I honestly don't know.",0.4190191
Medical,Nurse,hard,,I report it according to policy to maintain ethical standards.,to to maintain I policy standards. and I honestly don't know.,0.3850396
Medical,Nurse,hard,,I report it according to policy to maintain ethical standards.,I report it according to the policy to maintain ethical standards.,1.1623245
Medical,Nurse,hard,,I report it according to policy to maintain ethical standards.,I report it according to policy to maintain ethical standards.,1.0699998
Medical,Nurse,hard,,I report it according to policy to maintain ethical standards.,1 report it fit in to policy to maintain ethical standards.,0.9100453
Medical,Nurse,hard,,I report it according to policy to maintain ethical standards.,It is told in a shorter and non-professional way only the answer I keep an ethical standard.,1.2032186
Medical,Nurse,hard,,I report it according to policy to maintain ethical standards.,I point out in accordance with the policy to maintain ethical standards.,0.9010235
